tx_hash,log_index,token,token_address,from,to,amount
0x135bd717c3349de7177b85bdc54da7f302b9f20b3f31114010891e39108e4b5f,52,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x8366a39cc670b4001a1121b8f6a443a643e40951,7829.707789173716897405
0x135bd717c3349de7177b85bdc54da7f302b9f20b3f31114010891e39108e4b5f,56,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x00000000000014aa86c5d3c41765bb24e11bd701,10.351809
0x135bd717c3349de7177b85bdc54da7f302b9f20b3f31114010891e39108e4b5f,57,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,0x1d4b86491ec211257cbedd77a4380a7494624eff,0.005454826957588302
0x135bd717c3349de7177b85bdc54da7f302b9f20b3f31114010891e39108e4b5f,58,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x0000000000000000000000000000000000000000,0.005454826957588302
0xa97ad7f27d90da24c92f43509caac6d31a648688eae53f8eb698c43909a8d938,21,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.003529215355149175
0xa97ad7f27d90da24c92f43509caac6d31a648688eae53f8eb698c43909a8d938,22,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.003529215355149175
0xa97ad7f27d90da24c92f43509caac6d31a648688eae53f8eb698c43909a8d938,26,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,6.905387
0xa97ad7f27d90da24c92f43509caac6d31a648688eae53f8eb698c43909a8d938,27,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x0000000000000000000000000000000000000000,0.003529215355149175
0xa97ad7f27d90da24c92f43509caac6d31a648688eae53f8eb698c43909a8d938,28,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.003639779102772136
0xa97ad7f27d90da24c92f43509caac6d31a648688eae53f8eb698c43909a8d938,29,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,6.905387
0xa97ad7f27d90da24c92f43509caac6d31a648688eae53f8eb698c43909a8d938,31,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x0000000000000000000000000000000000000000,0.003529215355149175
0xa97ad7f27d90da24c92f43509caac6d31a648688eae53f8eb698c43909a8d938,32,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,0.000110563747622961
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,46,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x35f17f653000b663c3f28667bcd68b2e17d460d7,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,20000
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,50,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,0x1d4b86491ec211257cbedd77a4380a7494624eff,20000
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,53,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x1d4b86491ec211257cbedd77a4380a7494624eff,3.587832
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,54,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x8366a39cc670b4001a1121b8f6a443a643e40951,5500
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,57,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x1d4b86491ec211257cbedd77a4380a7494624eff,5.345215
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,58,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x8366a39cc670b4001a1121b8f6a443a643e40951,8499.9
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,62,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x1d4b86491ec211257cbedd77a4380a7494624eff,0.691007
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,63,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x8366a39cc670b4001a1121b8f6a443a643e40951,999.61666
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,66,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x1d4b86491ec211257cbedd77a4380a7494624eff,3.258598
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,67,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x8366a39cc670b4001a1121b8f6a443a643e40951,5000.48334
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,71,Index,0x56910d4409f3a0c78c64dd8d0545ff0705389870,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x1d4b86491ec211257cbedd77a4380a7494624eff,1607.229734823383987075
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,72,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x8366a39cc670b4001a1121b8f6a443a643e40951,12.882652
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,73,Index,0x56910d4409f3a0c78c64dd8d0545ff0705389870,0x1d4b86491ec211257cbedd77a4380a7494624eff,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,1607.229734823383987075
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,75,Index,0x56910d4409f3a0c78c64dd8d0545ff0705389870,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,0x8fb79468b6273de01370f01d0ba7784c1753a820,1607.229734823383987075
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,4,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.004504652507609346
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,5,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.004504652507609346
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,9,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,8.909087
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,10,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x0000000000000000000000000000000000000000,0.004504652507609346
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,11,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.004682701387434443
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,12,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,8.909087
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,14,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x0000000000000000000000000000000000000000,0.004504652507609346
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,15,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,0.000178048879825097
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,0,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.007427328921385725
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,1,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.007427328921385725
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,5,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xa633c73658857d5241fe21d43f854a82e2d0592c,25.373037
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,6,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x0000000000000000000000000000000000000000,0.007427328921385725
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,7,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,25.373037
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,8,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0xa633c73658857d5241fe21d43f854a82e2d0592c,25.373037
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,10,VIRTUAL,0xc6911796042b15d7fa4f6cde69e245ddcd3d9c31,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xd95e8e2cd04c207625c6f23c974d365a5f3a91d3,42.879301883939944023
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,11,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x8366a39cc670b4001a1121b8f6a443a643e40951,25.373037
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,12,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xd95e8e2cd04c207625c6f23c974d365a5f3a91d3,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.013516009377373125
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,15,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x0000000000000000000000000000000000000000,0.007427328921385725
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,16,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0xdcf61f0160149f16d5d90625b25793a05bbda5f5,0.0060886804559874
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,17,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xdcf61f0160149f16d5d90625b25793a05bbda5f5,0x0000000000000000000000000000000000000000,0.0045299228871321
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,18,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xdcf61f0160149f16d5d90625b25793a05bbda5f5,0x0000000000000000000000000000000000000000,0.0015587575688553
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,34,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.040613477180453816
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,35,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.040613477180453816
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,39,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xa633c73658857d5241fe21d43f854a82e2d0592c,117.384008
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,40,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x0000000000000000000000000000000000000000,0.040613477180453816
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,41,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,117.384008
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,42,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0xa633c73658857d5241fe21d43f854a82e2d0592c,117.384008
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,44,VIRTUAL,0xc6911796042b15d7fa4f6cde69e245ddcd3d9c31,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,198.354121259071775478
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,45,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x8366a39cc670b4001a1121b8f6a443a643e40951,117.384008
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,46,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x851d1b0342d2257a4172826b68221d2366c1c6b5,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.062795869592457743
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,47,VIRTUAL,0xc6911796042b15d7fa4f6cde69e245ddcd3d9c31,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x851d1b0342d2257a4172826b68221d2366c1c6b5,198.354121259071775478
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,49,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x0000000000000000000000000000000000000000,0.040613477180453816
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,50,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,0.022182392412003927
0x70b1124c104e7f8dfe01737b5544dbecc861c3f25cf1bd56c46baf973971292f,21,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x95f44a617172de3938240a2d0a0f52df5dbd8f48,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,4045.0592960165
0x70b1124c104e7f8dfe01737b5544dbecc861c3f25cf1bd56c46baf973971292f,27,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,2.544418
0x70b1124c104e7f8dfe01737b5544dbecc861c3f25cf1bd56c46baf973971292f,28,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,0x8366a39cc670b4001a1121b8f6a443a643e40951,4045.0592960165
0x70b1124c104e7f8dfe01737b5544dbecc861c3f25cf1bd56c46baf973971292f,33,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,0x4cd00e387622c35bddb9b4c962c136462338bc31,2.544418
0x6c6b4aaa9824a3d21e7c0cea6b8310a1499f5d1f518e9cf7de9b8a1c8f9e4d08,3,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x12eed01bbdeff4848296bfc608dedacbf4813902,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,4657.8328240988
0x6c6b4aaa9824a3d21e7c0cea6b8310a1499f5d1f518e9cf7de9b8a1c8f9e4d08,8,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,0x8f10b468b06c6fd214b65f87778827f7d113f996,4657.8328240988
0x6c6b4aaa9824a3d21e7c0cea6b8310a1499f5d1f518e9cf7de9b8a1c8f9e4d08,11,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8f10b468b06c6fd214b65f87778827f7d113f996,0x8366a39cc670b4001a1121b8f6a443a643e40951,4657.8328240988
0x6c6b4aaa9824a3d21e7c0cea6b8310a1499f5d1f518e9cf7de9b8a1c8f9e4d08,14,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x8f10b468b06c6fd214b65f87778827f7d113f996,2.854402
0x6c6b4aaa9824a3d21e7c0cea6b8310a1499f5d1f518e9cf7de9b8a1c8f9e4d08,16,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8f10b468b06c6fd214b65f87778827f7d113f996,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,2.854402
0x6c6b4aaa9824a3d21e7c0cea6b8310a1499f5d1f518e9cf7de9b8a1c8f9e4d08,22,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,0x4cd00e387622c35bddb9b4c962c136462338bc31,2.854402
0xd9e13b883b337272b5fe7116a77c1cce3aab2b25bd5be1328633090937c46d85,5,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0.004857482292734055
0xd9e13b883b337272b5fe7116a77c1cce3aab2b25bd5be1328633090937c46d85,6,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x0000000000000000000000000000000000000000,0.004857482292734055
0xd9e13b883b337272b5fe7116a77c1cce3aab2b25bd5be1328633090937c46d85,11,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0.006621460556477311
0xd9e13b883b337272b5fe7116a77c1cce3aab2b25bd5be1328633090937c46d85,12,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.004857482292734055
0xd9e13b883b337272b5fe7116a77c1cce3aab2b25bd5be1328633090937c46d85,13,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x2185964d3b387461ef79c1841cadcfc4ea5ed639,0.001763978263743256
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,10,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0.003512464788994339
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,11,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x0000000000000000000000000000000000000000,0.003512464788994339
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,15,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,8.038471
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,16,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0.004314017086587073
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,17,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,8.038471
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,19,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.003512464788994339
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,20,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x2185964d3b387461ef79c1841cadcfc4ea5ed639,0.000801552297592734
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,21,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0.006917451249845971
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,22,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0xa633c73658857d5241fe21d43f854a82e2d0592c,0.006917451249845971
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,26,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,13.536994
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,27,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa633c73658857d5241fe21d43f854a82e2d0592c,0x0000000000000000000000000000000000000000,0.006917451249845971
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,28,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,12.88955
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,30,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x95f71ca6a0807de9c32f84d4d41ea32915a77665,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,0.647444
0x13976748c9ec47f275cf18ed6261210d8c36624e6fba3344a21b65d6fd4ff9d1,40,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x85c857ee7bf7c23b0f463b1c0e130f408b34e9eb,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,4210.894902325255219588
0x13976748c9ec47f275cf18ed6261210d8c36624e6fba3344a21b65d6fd4ff9d1,46,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,2.939952
0x13976748c9ec47f275cf18ed6261210d8c36624e6fba3344a21b65d6fd4ff9d1,47,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,0x8366a39cc670b4001a1121b8f6a443a643e40951,4210.894902325255219588
0x13976748c9ec47f275cf18ed6261210d8c36624e6fba3344a21b65d6fd4ff9d1,52,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,0x4cd00e387622c35bddb9b4c962c136462338bc31,2.939952
0x7228a91562d54ce26e73875288b1538ada3317fbdcce9cc194159c7f24a5959d,14,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0.012254149701551498
0x7228a91562d54ce26e73875288b1538ada3317fbdcce9cc194159c7f24a5959d,15,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x0000000000000000000000000000000000000000,0.012254149701551498
0x7228a91562d54ce26e73875288b1538ada3317fbdcce9cc194159c7f24a5959d,20,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8366a39cc670b4001a1121b8f6a443a643e40951,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0.013597027201020094
0x7228a91562d54ce26e73875288b1538ada3317fbdcce9cc194159c7f24a5959d,21,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x8366a39cc670b4001a1121b8f6a443a643e40951,0.012254149701551498
0x7228a91562d54ce26e73875288b1538ada3317fbdcce9cc194159c7f24a5959d,22,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4c4353e0d893c9d3114b3ce1d9e4b802e687ad0d,0x2185964d3b387461ef79c1841cadcfc4ea5ed639,0.001342877499468596
0x5343f529dde83de5a69f167746ef76f95f9350fe3a2c7e1f663e5caf9e71f257,4,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xdc7e7358922826eaeb11f6ad0cbe3c109d96e705,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,9850.28198233373848904
