token,tx,block,order_key,router_sender,router_family,selected_pool,selected_fee,target_pool,target_fee,target_tick_spacing,target_is_selected,n_same_pair_hops_in_tx,input_amount,zero_for_one,n_live_same_pair,n_eligible_competitors,target_active_liquidity,target_actual_output,target_unfilled_frac,benchmark_pool,benchmark_fee,benchmark_output,benchmark_impact_bps,target_impact_bps,routeability_margin_bps,target_actual_spot,benchmark_spot,crossover_spot,lowfee_ref_pool,lowfee_ref_fee,lowfee_ref_spot,required_multiple_vs_benchmark,actual_multiple_vs_benchmark,required_multiple_vs_lowfee,actual_multiple_vs_lowfee,headroom_price_bps,naive_multiple,pairwise_fee_only_multiple,no_target_slip_multiple,eff_fee_effect,competitor_slippage_effect,target_slippage_effect,status,monotone,root_ok,root_residual_rel,recon_consistency_rel
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xe60189f87d844f217ecb7adbf098b592ab3e846fe0924bcf5bb669fdc47e3e98,21083460,21083460:5:4,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,5010485156157056,True,4,1,226176479913690749,1.14585615785e+21,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,6.28280559578e+20,9552.80015310,8064.07840319,8237.96933369,39468974.4115,3504953.08239,14918941.3336,,,,4.25653096714,11.2609137651,,,16455.6133904,33.4112930170,26.7290344136,1.19532200975,-6.68225860341,-25.5337124039,3.06120895739,OK,True,True,1.06749e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x6f34f67ed13a0b7b05bb39114d6de20db5e35800b01c243c01d81833ce61143e,21083798,21083798:2:8,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,10059655148221865,True,4,1,22975374661185831582,5.23905980265e+21,0e+2,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,6.42706741376e+20,9772.14552293,1151.18173335,71515.5570241,3923681.32897,3504953.08239,444582.307716,,,,0.126844011108,1.11946757538,,,78255.4537342,6.66666666667,5.33333333333,0.121522387770,-1.33333333333,-5.21181094556,0.00532162333834,OK,True,True,1.61665e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x6f34f67ed13a0b7b05bb39114d6de20db5e35800b01c243c01d81833ce61143e,21083798,21083798:2:8,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,10059655148221865,True,4,1,226176479913690749,1.26918026334e+21,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,6.42706741376e+20,9772.14552293,8931.98424711,9747.42416155,39468974.4115,3504953.08239,11963156.0602,,,,3.41321432240,11.2609137651,,,22992.1086150,33.4112930170,26.7290344136,0.609033015886,-6.68225860341,-26.1200013977,2.80418130651,OK,True,True,1.29787e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xc75135f4842d1e3c7b90765b673db1f8b17d0c6c6a424041dfc581544b19f1e5,21089911,21089911:1:10,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,949969919541598,True,4,1,22975374661185831582,5.52321456784e+20,0e+1,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,5.27457395429e+20,8019.81696076,121.361922929,471.394686470,3923681.32897,3504953.08239,3746005.95750,,,,1.06877492207,1.11946757538,,,474.306163653,6.66666666667,5.33333333333,1.05609762093,-1.33333333333,-4.27723571240,0.0126773011409,OK,True,True,2.28087e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xc75135f4842d1e3c7b90765b673db1f8b17d0c6c6a424041dfc581544b19f1e5,21089911,21089911:1:10,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,949969919541598,True,4,1,226176479913690749,6.27013322402e+20,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,5.27457395429e+20,8019.81696076,4412.66956331,1887.46859623,39468974.4115,3504953.08239,31676409.1313,,,,9.03761288289,11.2609137651,,,2460.05323643,33.4112930170,26.7290344136,5.29283806013,-6.68225860341,-21.4361963535,3.74477482276,OK,True,True,1.72851e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xf389c1a3a02d1b29d9a38f0bdb5edbbbe6a9a4ff4a8c3e968fc2a126d6d48049,21100114,21100114:9:24,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,498750000000000000000000,False,4,1,22975374661185831582,7.21177326289e+15,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.87337810354e+14,9983.54360311,6217.65078024,374960.902942,2.54862695555e-7,2.85310523848e-7,2.94671889562e-9,,,,0.0103281114762,0.893281790372,,,854903.319871,6.66666666667,5.33333333333,0.00877674500715,-1.33333333333,-5.32455658833,0.00155136646901,OK,True,True,2.82014e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xf389c1a3a02d1b29d9a38f0bdb5edbbbe6a9a4ff4a8c3e968fc2a126d6d48049,21100114,21100114:9:24,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,498750000000000000000000,False,4,1,226176479913690749,3.28723336388e+13,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.87337810354e+14,9983.54360311,9130.84596206,-8245.29102925,2.53363563383e-8,2.85310523848e-7,7.10928368674e-7,,,,2.49177057714,0.0888027402447,,,-9643.61590485,33.4112930170,26.7290344136,0.0439863598754,-6.68225860341,-26.6850480538,2.44778421727,OK,True,True,6.43612e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x82ee4c132faefaecddb30d1a6fffb2c94056e9a3b0ef1295bb589990bb3f4f62,21102675,21102675:4:2,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,498750000000000000000000,False,4,1,22975374661185831582,7.21177326289e+15,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.87337810354e+14,9983.54360311,6217.65078024,374960.902942,2.54862695555e-7,2.85310523848e-7,2.94671889562e-9,,,,0.0103281114762,0.893281790372,,,854903.319871,6.66666666667,5.33333333333,0.00877674500715,-1.33333333333,-5.32455658833,0.00155136646901,OK,True,True,2.82014e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x82ee4c132faefaecddb30d1a6fffb2c94056e9a3b0ef1295bb589990bb3f4f62,21102675,21102675:4:2,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,498750000000000000000000,False,4,1,226176479913690749,3.28723336388e+13,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.87337810354e+14,9983.54360311,9130.84596206,-8245.29102925,2.53363563383e-8,2.85310523848e-7,7.10928368674e-7,,,,2.49177057714,0.0888027402447,,,-9643.61590485,33.4112930170,26.7290344136,0.0439863598754,-6.68225860341,-26.6850480538,2.44778421727,OK,True,True,6.43612e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xe1ec8a975f39a68bc3d2753ed7642e9baf028998f7633b815770533d3c65338e,21105958,21105958:13:75,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,5189018525934834838027,False,4,1,22975374661185831582,1.95037403181e+14,0e+2,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.61983029156e+14,8632.34512823,168.152050523,2040.60722887,2.54862695555e-7,2.85310523848e-7,2.11351267764e-7,,,,0.740776277416,0.893281790372,,,2058.72565855,6.66666666667,5.33333333333,0.729415931608,-1.33333333333,-4.60391740172,0.0113603458076,OK,True,True,8.43589e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xe1ec8a975f39a68bc3d2753ed7642e9baf028998f7633b815770533d3c65338e,21105958,21105958:13:75,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,5189018525934834838027,False,4,1,226176479913690749,3.54721438362e+12,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.61983029156e+14,8632.34512823,985.298716150,-9781.01320848,2.53363563383e-8,2.85310523848e-7,0.00000207450871696,,,,7.27105572195,0.0888027402447,,,-9877.86816160,33.4112930170,26.7290344136,3.65560941334,-6.68225860341,-23.0734250003,3.61544630861,OK,True,True,1.28485e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x17276c148abd698831ea4cb22d3367a1bb479c32cbfe15b09fe2e3d6464d4502,21109280,21109280:2:13,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,91682650735485400000000,False,4,1,22975374661185831582,2.69161487858e+15,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.85978941226e+14,9911.12720645,2320.58340436,134726.863205,2.54862695555e-7,2.85310523848e-7,1.44980493992e-8,,,,0.0508149829302,0.893281790372,,,165791.024391,6.66666666667,5.33333333333,0.0473988232293,-1.33333333333,-5.28593451010,0.00341615970097,OK,True,True,1.46345e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x17276c148abd698831ea4cb22d3367a1bb479c32cbfe15b09fe2e3d6464d4502,21109280,21109280:2:13,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,91682650735485400000000,False,4,1,226176479913690749,2.37191073259e+13,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.85978941226e+14,9911.12720645,6588.38273333,-8724.63478018,2.53363563383e-8,2.85310523848e-7,8.05984748014e-7,,,,2.82493872691,0.0888027402447,,,-9685.64719865,33.4112930170,26.7290344136,0.237548395736,-6.68225860341,-26.4914860179,2.58739033118,OK,True,True,7.49292e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xe91b1a3a78d8d57a1a6d168af1a12b24ab88cb3e4d549d842d2d1ec6848e3f12,21110330,21110330:9:34,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,133849901806926657433717,False,4,1,22975374661185831582,3.55060409154e+15,0e+2,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.86501105887e+14,9938.95422997,3061.16339149,180379.787544,2.54862695555e-7,2.85310523848e-7,1.01050635725e-8,,,,0.0354177737162,0.893281790372,,,242212.857174,6.66666666667,5.33333333333,0.0325577440163,-1.33333333333,-5.30077558932,0.00286002969986,OK,True,True,2.49915e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xe91b1a3a78d8d57a1a6d168af1a12b24ab88cb3e4d549d842d2d1ec6848e3f12,21110330,21110330:9:34,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,133849901806926657433717,False,4,1,226176479913690749,2.65753605084e+13,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.86501105887e+14,9938.95422997,7381.75530386,-8575.05614339,2.53363563383e-8,2.85310523848e-7,7.70229976089e-7,,,,2.69961992884,0.0888027402447,,,-9671.05465738,33.4112930170,26.7290344136,0.163169448796,-6.68225860341,-26.5658649648,2.53645048005,OK,True,True,1.54792e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x506a45f92aee9fa2f3fbde6bde6911680be1f17d9517f19263751506b934bdf1,21110629,21110629:12:88,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,626578955389283616777484,False,4,1,22975374661185831582,7.81479452205e+15,0e+1,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.87400726115e+14,9986.89648872,6737.54726975,407009.831501,2.54862695555e-7,2.85310523848e-7,2.39290221172e-9,,,,0.00838700998281,0.893281790372,,,1055077.77170,6.66666666667,5.33333333333,0.00698853934784,-1.33333333333,-5.32634479399,0.00139847063498,OK,True,True,1.65305e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x506a45f92aee9fa2f3fbde6bde6911680be1f17d9517f19263751506b934bdf1,21110629,21110629:12:88,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,626578955389283616777484,False,4,1,226176479913690749,3.34657378061e+13,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.87400726115e+14,9986.89648872,9295.67399356,-8214.21514741,2.53363563383e-8,2.85310523848e-7,7.06355550525e-7,,,,2.47574306408,0.0888027402447,,,-9641.30873864,33.4112930170,26.7290344136,0.0350244203867,-6.68225860341,-26.6940099932,2.44071864369,OK,True,True,4.82882e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xe12e5cb3a56c8054338ac859e4c75e6cdd70e393f04461570c81fc46708fe219,21111312,21111312:4:21,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,140947817623225024,True,4,1,22975374661185831582,2.93877647895e+22,0e+1,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,6.56599880367e+20,9983.38615143,6457.39107475,437574.933658,3923681.32897,3504953.08239,36517.6223226,,,,0.0104188619545,1.11946757538,,,1064462.43195,6.66666666667,5.33333333333,0.00886071923568,-1.33333333333,-5.32447261410,0.00155814271887,OK,True,True,1.21364e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xe12e5cb3a56c8054338ac859e4c75e6cdd70e393f04461570c81fc46708fe219,21111312,21111312:4:21,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,140947817623225024,True,4,1,226176479913690749,1.40891503051e+21,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,6.56599880367e+20,9983.38615143,9915.38177949,11457.7412004,39468974.4115,3504953.08239,8736171.78157,,,,2.49252174743,11.2609137651,,,35178.7984467,33.4112930170,26.7290344136,0.0444072130088,-6.68225860341,-26.6846272006,2.44811453442,OK,True,True,1.50855e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xdabb3c9e733528d547738198f9be4a6ede0229c38a2924e854ef0c596ceb0355,21114128,21114128:10:88,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,38837016649645530026035,False,4,1,22975374661185831582,1.31623151776e+15,0e+2,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.83756780555e+14,9792.70456707,1134.79273752,61629.0040448,2.54862695555e-7,2.85310523848e-7,3.29960565010e-8,,,,0.115649629940,0.893281790372,,,67240.3500846,6.66666666667,5.33333333333,0.110557564231,-1.33333333333,-5.22277576910,0.00509206570943,OK,True,True,2.58360e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xdabb3c9e733528d547738198f9be4a6ede0229c38a2924e854ef0c596ceb0355,21114128,21114128:10:88,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,38837016649645530026035,False,4,1,226176479913690749,1.61991451912e+13,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.83756780555e+14,9792.70456707,4499.58621992,-9118.44639734,2.53363563383e-8,2.85310523848e-7,9.49934945655e-7,,,,3.32947741585,0.0888027402447,,,-9733.28324793,33.4112930170,26.7290344136,0.554080676064,-6.68225860341,-26.1749537376,2.77539673978,OK,True,True,1.18792e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x83bfa0fb8c3fb7f58688c8d82edbe35d13278b394b4b4d9806b7065de58dd6d8,21114994,21114994:1:8,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,987150224569910600000000,False,4,1,22975374661185831582,8.87203931663e+15,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.87490463775e+14,9991.67875792,7649.05386907,463199.497084,2.54862695555e-7,2.85310523848e-7,1.59178800627e-9,,,,0.00557914227908,0.893281790372,,,1591109.53564,6.66666666667,5.33333333333,0.00443799577525,-1.33333333333,-5.32889533756,0.00114114650383,OK,True,True,2.00337e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x83bfa0fb8c3fb7f58688c8d82edbe35d13278b394b4b4d9806b7065de58dd6d8,21114994,21114994:1:8,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,987150224569910600000000,False,4,1,226176479913690749,3.43494302307e+13,0,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,1.87490463775e+14,9991.67875792,9541.13449222,-8167.93720923,2.53363563383e-8,2.85310523848e-7,6.99803021895e-7,,,,2.45277675866,0.0888027402447,,,-9637.95017247,33.4112930170,26.7290344136,0.0222418765883,-6.68225860341,-26.7067925370,2.43053488207,OK,True,True,6.95104e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x5df70fa4aa59e15ef7a4a9ca5e669632e903dade39b2830dbc98ab3e53c193fb,21115560,21115560:2:13,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,5132617876775501,True,4,1,22975374661185831582,2.83278325668e+21,0e+2,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,6.28949844065e+20,9562.97640455,622.449153566,35039.8912316,3923681.32897,3504953.08239,842052.026253,,,,0.240246304718,1.11946757538,,,36596.6615677,6.66666666667,5.33333333333,0.233079250904,-1.33333333333,-5.10025408243,0.00716705381341,OK,True,True,1.77561e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x5df70fa4aa59e15ef7a4a9ca5e669632e903dade39b2830dbc98ab3e53c193fb,21115560,21115560:2:13,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,5132617876775501,True,4,1,226176479913690749,1.15115909173e+21,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,6.28949844065e+20,9562.97640455,8101.39833577,8302.87585875,39468974.4115,3504953.08239,14787681.3679,,,,4.21908111757,11.2609137651,,,16690.4414760,33.4112930170,26.7290344136,1.16812187222,-6.68225860341,-25.5609125414,3.05095924534,OK,True,True,1.40059e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x75bf4232c1d934cb8e0868798d0b1d7ab182348ca2bd69b600809b513308ecd4,21115952,21115952:14:80,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,5140835222368749,True,4,1,22975374661185831582,2.83703583301e+21,0e+2,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,6.28993782958e+20,9563.64448103,623.383574697,35104.3541268,3923681.32897,3504953.08239,840786.048452,,,,0.239885107928,1.11946757538,,,36666.8225072,6.66666666667,5.33333333333,0.232722943452,-1.33333333333,-5.10061038988,0.00716216447584,OK,True,True,1.51309e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x75bf4232c1d934cb8e0868798d0b1d7ab182348ca2bd69b600809b513308ecd4,21115952,21115952:14:80,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,5140835222368749,True,4,1,226176479913690749,1.15150855287e+21,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,6.28993782958e+20,9563.64448103,8103.85770385,8307.15317183,39468974.4115,3504953.08239,14779047.0600,,,,4.21661765868,11.2609137651,,,16706.0347336,33.4112930170,26.7290344136,1.16633616832,-6.68225860341,-25.5626982453,3.05028149035,OK,True,True,1.76412e-12,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x3803ecb2c0cc7d84840b279e8fd98065f69d866077079044836ed4de59e53bd4,21116156,21116156:10:34,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,52194002035061212,True,4,1,22975374661185831582,1.83397688703e+22,0e+1,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,6.54750133596e+20,9955.26135755,4029.80834591,270103.323838,3923681.32897,3504953.08239,92287.6629909,,,,0.0263306414727,1.11946757538,,,415157.729842,6.66666666667,5.33333333333,0.0238606093066,-1.33333333333,-5.30947272403,0.00247003216605,OK,True,True,2.15038e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x3803ecb2c0cc7d84840b279e8fd98065f69d866077079044836ed4de59e53bd4,21116156,21116156:10:34,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x6bcf8a0fa5f5485ea35ea2d2ebb28314306bbd2e2f2f85329258116889ee0016,970070,200,False,1,52194002035061212,True,4,1,226176479913690749,1.38892973391e+21,0e+5,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,6.54750133596e+20,9955.26135755,9774.73323684,11213.1263920,39468974.4115,3504953.08239,9199400.51070,,,,2.62468577880,11.2609137651,,,32903.8548388,33.4112930170,26.7290344136,0.119582071366,-6.68225860341,-26.6094523423,2.50510370743,OK,True,True,3.60522e-13,0
0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xc9e4a708217dc054d83ad1379709a20f7f63c51eb39b5279e8747a16c6d7fd3e,21116273,21116273:1:4,0xaa61254627b7392b0bc922097b10eb0587db2be7,0x Settler,0x2276440d38b33394989f7819f63b1df5ed62e48192706c172cabef1480547efd,3000,0x43b899eb084a66021d73127bd30174ae27e9069e453bbd249d2497accf04ca0e,850000,17000,False,1,5140090042769212,True,4,1,22975374661185831582,2.83665022844e+21,0e+1,0x7995663c121f9c3ed7b5c1f39b6064d880f825f7a9e6d7ac56eb11937e339372,200000,6.28989803954e+20,9563.58398158,623.298845575,35098.5089203,3923681.32897,3504953.08239,840900.693147,,,,0.239917817266,1.11946757538,,,36660.4601583,6.66666666667,5.33333333333,0.232755209822,-1.33333333333,-5.10057812351,0.00716260744389,OK,True,True,1.38808e-12,0
