tx_hash,token,token_address,address,address_type,known_role,net_raw,net_amount
0x630c9b30fa769998cca874382f6ce605547baff0d96be7a5f15a2778cb2bd549,Index,0x56910d4409f3a0c78c64dd8d0545ff0705389870,0x8fb79468b6273de01370f01d0ba7784c1753a820,EOA,,1607229734823383987075,1607.229734823383987075
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,4504652507609346,0.004504652507609346
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,-4682701387434443,-0.004682701387434443
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,EOA,,178048879825097,0.000178048879825097
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-8909087,-8.909087
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,8909087,8.909087
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,4414559457457160,0.00441455945745716
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,90093050152186,0.000090093050152186
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-9009305015218692,-0.009009305015218692
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,ETH,0x0000000000000000000000000000000000000000,0xc6b81b429797e0f555440b70cd99e032d7ae947e,CONTRACT,,4504652507609346,0.004504652507609346
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,ETH,0x0000000000000000000000000000000000000000,0xa633c73658857d5241fe21d43f854a82e2d0592c,CONTRACT,,-4504652507609346,-0.004504652507609346
0x01db8a735a57fb324ebe09bbdf29dae1e3dd51d9224019b363d984cdf2a9ae09,ETH,0x0000000000000000000000000000000000000000,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,CONTRACT,,4504652507609346,0.004504652507609346
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,13516009377373125,0.013516009377373125
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xd95e8e2cd04c207625c6f23c974d365a5f3a91d3,CONTRACT,,-13516009377373125,-0.013516009377373125
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,VIRTUAL,0xc6911796042b15d7fa4f6cde69e245ddcd3d9c31,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-42879301883939944023,-42.879301883939944023
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,VIRTUAL,0xc6911796042b15d7fa4f6cde69e245ddcd3d9c31,0xd95e8e2cd04c207625c6f23c974d365a5f3a91d3,CONTRACT,,42879301883939944023,42.879301883939944023
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,7278782342958011,0.007278782342958011
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,148546578427714,0.000148546578427714
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-20943338298758850,-0.02094333829875885
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,ETH,0x0000000000000000000000000000000000000000,0xc6b81b429797e0f555440b70cd99e032d7ae947e,CONTRACT,,7427328921385725,0.007427328921385725
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,ETH,0x0000000000000000000000000000000000000000,0xa633c73658857d5241fe21d43f854a82e2d0592c,CONTRACT,,-7427328921385725,-0.007427328921385725
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,ETH,0x0000000000000000000000000000000000000000,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,CONTRACT,,7427328921385725,0.007427328921385725
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,ETH,0x0000000000000000000000000000000000000000,0x743be0db30148336a3db479f19d4e1828b293869,EOA,,4529922887132100,0.0045299228871321
0x203f02389c183e2bc468da547fc60172b995b1f0ae25a73356fa8ab0751b1e08,ETH,0x0000000000000000000000000000000000000000,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,EOA,,1558757568855300,0.0015587575688553
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,40613477180453816,0.040613477180453816
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x851d1b0342d2257a4172826b68221d2366c1c6b5,CONTRACT,,-62795869592457743,-0.062795869592457743
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,EOA,,22182392412003927,0.022182392412003927
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,VIRTUAL,0xc6911796042b15d7fa4f6cde69e245ddcd3d9c31,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-198354121259071775478,-198.354121259071775478
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,VIRTUAL,0xc6911796042b15d7fa4f6cde69e245ddcd3d9c31,0x851d1b0342d2257a4172826b68221d2366c1c6b5,CONTRACT,,198354121259071775478,198.354121259071775478
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,39801207636844740,0.03980120763684474
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,812269543609076,0.000812269543609076
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-81226954360907632,-0.081226954360907632
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,ETH,0x0000000000000000000000000000000000000000,0xc6b81b429797e0f555440b70cd99e032d7ae947e,CONTRACT,,40613477180453816,0.040613477180453816
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,ETH,0x0000000000000000000000000000000000000000,0xa633c73658857d5241fe21d43f854a82e2d0592c,CONTRACT,,-40613477180453816,-0.040613477180453816
0x4666c008a31e451e8d3c630dca2bbc42bc05f0cc3c9ad314b5c335bd4f0cf1a2,ETH,0x0000000000000000000000000000000000000000,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,CONTRACT,,40613477180453816,0.040613477180453816
0x70b1124c104e7f8dfe01737b5544dbecc861c3f25cf1bd56c46baf973971292f,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x95f44a617172de3938240a2d0a0f52df5dbd8f48,EOA_7702,,-4045059296016500000000,-4045.0592960165
0x70b1124c104e7f8dfe01737b5544dbecc861c3f25cf1bd56c46baf973971292f,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,4045059296016500000000,4045.0592960165
0x70b1124c104e7f8dfe01737b5544dbecc861c3f25cf1bd56c46baf973971292f,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-2544418,-2.544418
0x70b1124c104e7f8dfe01737b5544dbecc861c3f25cf1bd56c46baf973971292f,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4cd00e387622c35bddb9b4c962c136462338bc31,CONTRACT,,2544418,2.544418
0x6c6b4aaa9824a3d21e7c0cea6b8310a1499f5d1f518e9cf7de9b8a1c8f9e4d08,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x12eed01bbdeff4848296bfc608dedacbf4813902,EOA_7702,,-4657832824098800000000,-4657.8328240988
0x6c6b4aaa9824a3d21e7c0cea6b8310a1499f5d1f518e9cf7de9b8a1c8f9e4d08,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,4657832824098800000000,4657.8328240988
0x6c6b4aaa9824a3d21e7c0cea6b8310a1499f5d1f518e9cf7de9b8a1c8f9e4d08,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-2854402,-2.854402
0x6c6b4aaa9824a3d21e7c0cea6b8310a1499f5d1f518e9cf7de9b8a1c8f9e4d08,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4cd00e387622c35bddb9b4c962c136462338bc31,CONTRACT,,2854402,2.854402
0xd9e13b883b337272b5fe7116a77c1cce3aab2b25bd5be1328633090937c46d85,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-6621460556477311,-0.006621460556477311
0xd9e13b883b337272b5fe7116a77c1cce3aab2b25bd5be1328633090937c46d85,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,4857482292734055,0.004857482292734055
0xd9e13b883b337272b5fe7116a77c1cce3aab2b25bd5be1328633090937c46d85,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x2185964d3b387461ef79c1841cadcfc4ea5ed639,EOA,,1763978263743256,0.001763978263743256
0xd9e13b883b337272b5fe7116a77c1cce3aab2b25bd5be1328633090937c46d85,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-4857482292734055,-0.004857482292734055
0xd9e13b883b337272b5fe7116a77c1cce3aab2b25bd5be1328633090937c46d85,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,4808907469806715,0.004808907469806715
0xd9e13b883b337272b5fe7116a77c1cce3aab2b25bd5be1328633090937c46d85,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,48574822927340,0.00004857482292734
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,3512464788994339,0.003512464788994339
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,-4314017086587073,-0.004314017086587073
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x2185964d3b387461ef79c1841cadcfc4ea5ed639,EOA,,801552297592734,0.000801552297592734
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-8038471,-8.038471
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,8038471,8.038471
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-3512464788994339,-0.003512464788994339
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,3477340141104396,0.003477340141104396
0x196f54a32b18ed5f42bf93c85c76bffbb0fa7d979dc8fa5a53260104d097b929,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,35124647889943,0.000035124647889943
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,-6917451249845971,-0.006917451249845971
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,6917451249845971,0.006917451249845971
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-13536994,-13.536994
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,12889550,12.88955
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,EOA,,647444,0.647444
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,6779102224849053,0.006779102224849053
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,138349024996918,0.000138349024996918
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-6917451249845971,-0.006917451249845971
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,ETH,0x0000000000000000000000000000000000000000,0xa633c73658857d5241fe21d43f854a82e2d0592c,CONTRACT,,-6917451249845971,-0.006917451249845971
0xa61be5392ead1d2f84d2e9088f3312f8dbc91a029bb41df80361aac0223fbcec,ETH,0x0000000000000000000000000000000000000000,0x9622a5f4c3f5fef73cb71da0bff3ed86a8203056,CONTRACT,,6917451249845971,0.006917451249845971
0x13976748c9ec47f275cf18ed6261210d8c36624e6fba3344a21b65d6fd4ff9d1,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x85c857ee7bf7c23b0f463b1c0e130f408b34e9eb,EOA_7702,,-4210894902325255219588,-4210.894902325255219588
0x13976748c9ec47f275cf18ed6261210d8c36624e6fba3344a21b65d6fd4ff9d1,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,4210894902325255219588,4210.894902325255219588
0x13976748c9ec47f275cf18ed6261210d8c36624e6fba3344a21b65d6fd4ff9d1,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-2939952,-2.939952
0x13976748c9ec47f275cf18ed6261210d8c36624e6fba3344a21b65d6fd4ff9d1,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4cd00e387622c35bddb9b4c962c136462338bc31,CONTRACT,,2939952,2.939952
0x7228a91562d54ce26e73875288b1538ada3317fbdcce9cc194159c7f24a5959d,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-13597027201020094,-0.013597027201020094
0x7228a91562d54ce26e73875288b1538ada3317fbdcce9cc194159c7f24a5959d,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,12254149701551498,0.012254149701551498
0x7228a91562d54ce26e73875288b1538ada3317fbdcce9cc194159c7f24a5959d,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x2185964d3b387461ef79c1841cadcfc4ea5ed639,EOA,,1342877499468596,0.001342877499468596
0x7228a91562d54ce26e73875288b1538ada3317fbdcce9cc194159c7f24a5959d,ETH,0x0000000000000000000000000000000000000000,0x0bd7d308f8e1639fab988df18a8011f41eacad73,INFRASTRUCTURE,WETH contract,-12254149701551498,-0.012254149701551498
0x7228a91562d54ce26e73875288b1538ada3317fbdcce9cc194159c7f24a5959d,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,12131608204535984,0.012131608204535984
0x7228a91562d54ce26e73875288b1538ada3317fbdcce9cc194159c7f24a5959d,ETH,0x0000000000000000000000000000000000000000,0xe3fa8fa0d0a3f59c9b08ea0fe36d654a506850cc,CONTRACT,,122541497015514,0.000122541497015514
0x5343f529dde83de5a69f167746ef76f95f9350fe3a2c7e1f663e5caf9e71f257,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xdc7e7358922826eaeb11f6ad0cbe3c109d96e705,EOA_7702,,-9850281982333738489040,-9850.28198233373848904
0x5343f529dde83de5a69f167746ef76f95f9350fe3a2c7e1f663e5caf9e71f257,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,9850281982333738489040,9850.28198233373848904
0x5343f529dde83de5a69f167746ef76f95f9350fe3a2c7e1f663e5caf9e71f257,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-5179130,-5.17913
0x5343f529dde83de5a69f167746ef76f95f9350fe3a2c7e1f663e5caf9e71f257,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4cd00e387622c35bddb9b4c962c136462338bc31,CONTRACT,,5179130,5.17913
0x1347148cb39ca5001db1b7be88e91c25134e8bf2fa4920fdfd6b6ff450fe58ee,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xfea12f8f88faf484c0c74818f48b6a688c549d2d,EOA_7702,,-6169696621947221570347,-6169.696621947221570347
0x1347148cb39ca5001db1b7be88e91c25134e8bf2fa4920fdfd6b6ff450fe58ee,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,6169696621947221570347,6169.696621947221570347
0x1347148cb39ca5001db1b7be88e91c25134e8bf2fa4920fdfd6b6ff450fe58ee,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-3792264,-3.792264
0x1347148cb39ca5001db1b7be88e91c25134e8bf2fa4920fdfd6b6ff450fe58ee,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4cd00e387622c35bddb9b4c962c136462338bc31,CONTRACT,,3792264,3.792264
0x036c9da13f534059d5feb064f85e0c069caa48f3b157271b31ccd373406c8a29,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x6de10fca0e47549a78d1527573c5d42a5f18f15a,EOA_7702,,-4631819918130973597053,-4631.819918130973597053
0x036c9da13f534059d5feb064f85e0c069caa48f3b157271b31ccd373406c8a29,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,4631819918130973597053,4631.819918130973597053
0x036c9da13f534059d5feb064f85e0c069caa48f3b157271b31ccd373406c8a29,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-2334657,-2.334657
0x036c9da13f534059d5feb064f85e0c069caa48f3b157271b31ccd373406c8a29,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4cd00e387622c35bddb9b4c962c136462338bc31,CONTRACT,,2334657,2.334657
0x08e50bfda808b7991599da01be574023be05212e60225203e5d1b8228b96c660,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x67b142cf3fcbf2975e29940716ddb411cc85a496,EOA_7702,,-6277083525423276633932,-6277.083525423276633932
0x08e50bfda808b7991599da01be574023be05212e60225203e5d1b8228b96c660,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,6277083525423276633932,6277.083525423276633932
0x08e50bfda808b7991599da01be574023be05212e60225203e5d1b8228b96c660,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-3323093,-3.323093
0x08e50bfda808b7991599da01be574023be05212e60225203e5d1b8228b96c660,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4cd00e387622c35bddb9b4c962c136462338bc31,CONTRACT,,3323093,3.323093
0x655f24cffb634f7149ebe98a3b51834b234b933b9f9be86ad35d018b43c82c26,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xe71411ebb40224f0043d21ee440829156f4fab0a,EOA_7702,,-2543000000000000000000,-2543
0x655f24cffb634f7149ebe98a3b51834b234b933b9f9be86ad35d018b43c82c26,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,2543000000000000000000,2543
0x655f24cffb634f7149ebe98a3b51834b234b933b9f9be86ad35d018b43c82c26,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-1305911,-1.305911
0x655f24cffb634f7149ebe98a3b51834b234b933b9f9be86ad35d018b43c82c26,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xe71411ebb40224f0043d21ee440829156f4fab0a,EOA_7702,,1305911,1.305911
0x08cd4620309c75d71b3b082eeb42b0827a7c1d7976872fdedbc2f7b9e748f213,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0xfad4c8f1e71e4c56b87733bd916ff7cff46c6c29,EOA,,-24369000000000000000000,-24369
0x08cd4620309c75d71b3b082eeb42b0827a7c1d7976872fdedbc2f7b9e748f213,FIRE,0x43eea882b845a8493152ebc55cf30ae9281b02d5,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,24369000000000000000000,24369
0x08cd4620309c75d71b3b082eeb42b0827a7c1d7976872fdedbc2f7b9e748f213,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-12039928,-12.039928
0x08cd4620309c75d71b3b082eeb42b0827a7c1d7976872fdedbc2f7b9e748f213,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xfad4c8f1e71e4c56b87733bd916ff7cff46c6c29,EOA,,12039928,12.039928
0x159c64034d5948d14b90f97676149c33a011450b07ee183bb126ea07076eb581,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,-5272304257966513,-0.005272304257966513
0x159c64034d5948d14b90f97676149c33a011450b07ee183bb126ea07076eb581,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0000000000000000000000000000000000000000,EOA,,5272304257966513,0.005272304257966513
0x159c64034d5948d14b90f97676149c33a011450b07ee183bb126ea07076eb581,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,-10443262,-10.443262
0x159c64034d5948d14b90f97676149c33a011450b07ee183bb126ea07076eb581,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x52e65b17fb6e5ba00ed806f37afcd2daa50271ca,CONTRACT,,10079184,10.079184
0x159c64034d5948d14b90f97676149c33a011450b07ee183bb126ea07076eb581,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x33eabd63853e74ff70d8b89982dfb5bc3eb0a189,EOA,,364078,0.364078
0x159c64034d5948d14b90f97676149c33a011450b07ee183bb126ea07076eb581,ETH,0x0000000000000000000000000000000000000000,0x8366a39cc670b4001a1121b8f6a443a643e40951,INFRASTRUCTURE,Uniswap V4 PoolManager,5166858172807183,0.005166858172807183
